Id,Name,Desc,Type,Race,Archetype,Attribute,Atk,Def,Level,Price
14920218,Oafdragon Magician,"[ Pendulum Effect ]
If you have a ""Magician"" card in your other Pendulum Zone: You can add 1 face-up ""Magician"" or ""Odd-Eyes"" Pendulum Monster from your Extra Deck to your hand, except ""Oafdragon Magician"". You can only use this effect of ""Oafdragon Magician"" once per turn.
----------------------------------------
[ Monster Effect ]
If this card is Normal or Special Summoned: You can target 1 ""Magician"" Pendulum Monster or 1 ""Odd-Eyes"" monster in your Graveyard, except ""Oafdragon Magician""; add it to your hand. You can only use this effect of ""Oafdragon Magician"" once per turn.",Pendulum Effect Monster,Spellcaster,Magician,WIND,2100,1400,6,0.62
39122311,Oasis of Dragon Souls,"Activate this card by targeting 1 monster in your Graveyard; Special Summon it in Defense Position. It becomes Wyrm-Type. When this card leaves the field, destroy that monster. When that monster leaves the field, destroy this card.",Trap Card,Continuous,,,,,,0.21
99311109,Oath of Companionship,If you control no monsters that were Special Summoned from the Extra Deck: Target 1 face-up monster your opponent controls that was Special Summoned from the Extra Deck; take control of it until the End Phase. You cannot Special Summon during the turn you activate this card.,Trap Card,Normal,,,,,,0.09
72537897,Obedience Schooled,"If you control no monsters: Special Summon 3 Level 2 or lower Beast-Type Effect Monsters with different names from your Deck. Their effects are negated, and they are destroyed during the End Phase. If you activate this card, you cannot Special Summon for the rest of this turn, except Beast-Type monsters.",Spell Card,Normal,,,,,,0.64
10000000,Obelisk the Tormentor,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",Effect Monster,Divine-Beast,Egyptian God,DIVINE,4000,4000,10,1.25
56713552,Obese Marmot of Nefariousness,An ill-mannered field varmint that will sink its teeth into anything.,Normal Monster,Beast,,EARTH,750,800,3,87.99
64043465,Obliterate!!!,"You can target 1 monster on the field; send 1 ""Forbidden One"" monster or ""Exodia"" card from your hand or Deck to the Graveyard, and if you do, return that target to the hand. If this card is sent from the Spell & Trap Zone to the Graveyard: You can target 1 ""Forbidden One"" monster or ""Exodia"" card in your Graveyard; add it to your hand. You can only use 1 ""Obliterate!!!"" effect per turn, and only once that turn.",Trap Card,Continuous,Exodia,,,,,0.67
52077741,Obnoxious Celtic Guard,Cannot be destroyed by battle with a monster that has 1900 or more ATK.,Effect Monster,Warrior,Celtic Guard,EARTH,1400,1200,4,0.62
30607616,"Oboro-Guruma, the Wheeled Mayakashi","1 Tuner + 1+ non-Tuner monsters / You can only control 1 ""Oboro-Guruma, the Wheeled Mayakashi"". You can only use each of these effects of ""Oboro-Guruma, the Wheeled Mayakashi"" once per turn.
● If a Synchro Monster in your possession whose original Level is 5 is destroyed by battle or an opponent's card effect while this card is in the GY: You can banish 1 other Zombie monster from your GY, and if you do, Special Summon this card.
● If this card is Special Summoned from the GY: You can activate this effect; this turn, your monsters cannot be destroyed by battle.",Synchro Monster,Zombie,Mayakashi,EARTH,800,2100,3,0.61
98806751,Obsessive Uvualoop,"If this card is in your hand: You can target 1 Synchro Monster you control or in your GY; banish it, and if you do, Special Summon this card. If this card is in your GY: You can target 1 Synchro Monster you control or in your GY; banish it, and if you do, add this card to your hand. You can only use each effect of ""Obsessive Uvualoop"" once per turn.",Tuner Monster,Fiend,,EARTH,1200,1800,4,0.08
90464188,Obsidian Dragon,"Negate the effects of Spell and Trap Cards that target only 1 face-up DARK monster you control, and destroy them.",Effect Monster,Rock,,DARK,800,2100,4,0.15
10485110,Ocean Dragon Lord - Neo-Daedalus,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 ""Levia-Dragon - Daedalus"". You can send ""Umi"" you control to the Graveyard to send all cards in both players' hands and on the field to the Graveyard, except this card.",Effect Monster,Sea Serpent,Umi,WATER,2900,1600,8,1.61
45045866,Ocean's Keeper,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. When this card is destroyed by battle, add 1 ""Thousand-Eyes Jellyfish"" or 1 ""Cranium Fish"" from your Deck to your hand.",Effect Monster,Fish,,WATER,1500,1200,3,0.19
74637266,Octoberser,"With the head of a fish and the legs of an octopus, this strange creature attacks enemies by flinging spears.",Normal Monster,Aqua,,WATER,1600,1400,5,0.11
86088138,Ocubeam,"Frightening in appearance, this creature uses its large eyes and ears to keep track of any movement.",Normal Monster,Fairy,,LIGHT,1550,1650,5,0.15
16691074,Odd-Eyes Absolute Dragon,"2 Level 7 monsters
When any player's monster declares an attack: You can detach 1 material from this card; negate the attack, then you can Special Summon 1 ""Odd-Eyes"" monster from your hand or GY. If this Xyz Summoned card is sent to the GY: You can Special Summon 1 ""Odd-Eyes"" monster from your Extra Deck, except ""Odd-Eyes Absolute Dragon"". You can only use each effect of ""Odd-Eyes Absolute Dragon"" once per turn.",XYZ Monster,Dragon,Odd-Eyes,WATER,2800,2500,7,0.75
61391302,Odd-Eyes Advance Dragon,"You can Tribute Summon this card by Tributing 1 Level 5 or higher monster. If this card is Tribute Summoned: You can destroy 1 monster your opponent controls, and if you do, inflict damage to your opponent equal to that monster's original ATK. When this card destroys a monster by battle: You can Special Summon 1 Level 5 or higher monster from your hand or GY in Defense Position, except ""Odd-Eyes Advance Dragon"". You can only use this effect of ""Odd-Eyes Advance Dragon"" once per turn.",Effect Monster,Dragon,Odd-Eyes,DARK,3000,2500,8,0.67
16494704,Odd-Eyes Advent,"This card can be used to Ritual Summon any Dragon Ritual Monster from your hand or GY. You must also Tribute Pendulum Monsters from your hand or field whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon. If your opponent controls 2 or more monsters and you control no monsters, you can also send ""Odd-Eyes"" monsters from your Extra Deck to the GY. You can only activate 1 ""Odd-Eyes Advent"" per turn.",Spell Card,Ritual,Odd-Eyes,,,,,0.16
14105623,Odd-Eyes Arc Pendulum Dragon,"[ Pendulum Effect ]
If an ""Odd-Eyes"" card(s) you control is destroyed by battle or card effect: You can Special Summon 1 ""Odd-Eyes"" monster from your hand, Deck, or GY. You can only use this effect of ""Odd-Eyes Arc Pendulum Dragon"" once per turn.
----------------------------------------
[ Flavor Text ]
Made from miracles, this valiant and beautiful dragon has gleaming eyes that reflect an arc drawn in the sky.",Pendulum Normal Monster,Dragon,Odd-Eyes,DARK,2700,2000,7,5.36
53025096,Odd-Eyes Dragon,If this card destroys an opponent's monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to half the original ATK of that monster in the Graveyard.,Effect Monster,Dragon,Odd-Eyes,DARK,2500,2000,7,0.33
48144509,Odd-Eyes Fusion,"Fusion Summon 1 Dragon Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Materials. If your opponent controls 2 or more monsters and you control no monsters, you can also use up to 2 ""Odd-Eyes"" monsters in your Extra Deck as Fusion Materials. You can only activate 1 ""Odd-Eyes Fusion"" per turn.",Spell Card,Normal,Odd-Eyes,,,,,0.33
23851033,Odd-Eyes Gravity Dragon,"You can Ritual Summon this card with ""Odd-Eyes Advent"". When this card is Special Summoned: You can return all Spells and Traps your opponent controls to the hand. Your opponent cannot activate cards or effects in response to this effect's activation. You can only use this effect of ""Odd-Eyes Gravity Dragon"" once per turn. Your opponent must pay 500 LP to activate card effects.",Ritual Effect Monster,Dragon,Odd-Eyes,EARTH,2800,2500,7,0.28
83347294,Odd-Eyes Lancer Dragon,"If a Pendulum Monster you control is destroyed by battle or card effect: You can Tribute 1 monster; Special Summon this card from your hand. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. If an ""Odd-Eyes"" card(s) you control would be destroyed by battle or card effect, you can destroy 1 ""Odd-Eyes"" card in your hand, Monster Zone, or Pendulum Zone instead.",Effect Monster,Dragon,Odd-Eyes,LIGHT,3000,2000,8,0.57
80696379,Odd-Eyes Meteorburst Dragon,"1 Tuner + 1+ non-Tuner monsters
When this card is Special Summoned: You can target 1 card in your Pendulum Zone; Special Summon it, also this card cannot attack for the rest of this turn. You can only use this effect of ""Odd-Eyes Meteorburst Dragon"" once per turn. Monsters in your opponent's possession cannot activate their effects during the Battle Phase.",Synchro Monster,Dragon,Odd-Eyes,FIRE,2500,2000,7,0.25
67754901,Odd-Eyes Mirage Dragon,"[ Pendulum Effect ]
Once per turn, if a face-up ""Odd-Eyes"" Pendulum Monster(s) you control is destroyed by battle or card effect: You can destroy 1 card in your Pendulum Zone, and if you do, place 1 face-up ""Odd-Eyes"" Pendulum Monster in your Extra Deck in your Pendulum Zone, except ""Odd-Eyes Mirage Dragon"".
----------------------------------------
[ Monster Effect ]
During either player's turn, while an ""Odd-Eyes"" card is in your Pendulum Zone: You can target 1 ""Odd-Eyes"" monster you control; the first time it would be destroyed by battle or card effect this turn, it is not destroyed. You can only use this effect of ""Odd-Eyes Mirage Dragon"" once per turn.",Pendulum Effect Monster,Dragon,Odd-Eyes,DARK,1200,600,3,0.19
16178681,Odd-Eyes Pendulum Dragon,"[ Pendulum Effect ]
You can reduce the battle damage you take from an attack involving a Pendulum Monster you control to 0. During your End Phase: You can destroy this card, and if you do, add 1 Pendulum Monster with 1500 or less ATK from your Deck to your hand. You can only use each Pendulum Effect of ""Odd-Eyes Pendulum Dragon"" once per turn.
----------------------------------------
[ Monster Effect ]
If this card battles an opponent's monster, any battle damage this card inflicts to your opponent is doubled.",Pendulum Effect Monster,Dragon,Odd-Eyes,DARK,2500,2000,7,0.19
21250202,Odd-Eyes Persona Dragon,"[ Pendulum Effect ]
Once per turn, during the End Phase, if your opponent activated a card or effect this turn that targeted 1 ""Odd-Eyes"" Pendulum Monster you controlled (and no other cards) while this card was in your Pendulum Zone: Special Summon this card, and if you do, place 1 face-up ""Odd-Eyes"" Pendulum Monster from your Extra Deck in your Pendulum Zone, except ""Odd-Eyes Persona Dragon"".
----------------------------------------
[ Monster Effect ]
Once per turn (Quick Effect): You can target 1 face-up monster on the field that was Special Summoned from the Extra Deck; it has its effects negated, until the end of this turn.",Pendulum Effect Monster,Dragon,Odd-Eyes,DARK,1200,2400,5,0.75
